ensembl_gene_id	hgnc_symbol	gene_biotype	chromosome_name	start_position	end_position	strand	external_gene_name	source	final_gene_name
ENSG00000176225	RTTN	protein_coding	18	70003031	70206028	-1	RTTN	ensembl_havana	RTTN
ENSG00000287646		lncRNA	18	70205773	70210282	1		havana_tagene	NO_NAME_32027
ENSG00000303817		lncRNA	18	70210821	70250984	-1		havana_tagene	NO_NAME_31920
ENSG00000170677	SOCS6	protein_coding	18	70288888	70330199	1	SOCS6	ensembl_havana	SOCS6
ENSG00000266258	LINC01909	lncRNA	18	70335249	70399103	1	LINC01909	havana	LINC01909
ENSG00000266304	LIVAR	lncRNA	18	70335496	70337337	-1	LIVAR	havana	LIVAR
ENSG00000266278	LINC01910	lncRNA	18	70380140	70384591	-1	LINC01910	havana	LINC01910
ENSG00000302648		lncRNA	18	70411952	70430292	-1		havana_tagene	NO_NAME_31884
ENSG00000265698	LARP7P3	processed_pseudogene	18	70412055	70412391	1	LARP7P3	havana	LARP7P3
ENSG00000302666		lncRNA	18	70422540	70426139	1		havana_tagene	NO_NAME_31885
ENSG00000214255	RPS2P6	processed_pseudogene	18	70430231	70431125	1	RPS2P6	havana	RPS2P6
ENSG00000288828		lncRNA	18	70464905	70592638	1		havana_tagene	NO_NAME_31922
ENSG00000278971		TEC	18	70489630	70491205	1		havana	NO_NAME_31322
ENSG00000286642		lncRNA	18	70497923	70554132	-1		havana_tagene	NO_NAME_31923
ENSG00000239748	RN7SL795P	misc_RNA	18	70512727	70513008	1	RN7SL795P	ensembl	RN7SL795P
ENSG00000297062		lncRNA	18	70599628	70732696	1		havana_tagene	NO_NAME_31688
ENSG00000263417	GTSCR1	lncRNA	18	70630507	70670885	-1	GTSCR1	ensembl_havana	GTSCR1
ENSG00000297118		lncRNA	18	70659246	70659502	1		havana_tagene	NO_NAME_31690
ENSG00000297100		lncRNA	18	70732338	70784012	1		havana_tagene	NO_NAME_31689
ENSG00000265781		lncRNA	18	71000477	71011490	-1		havana	NO_NAME_31353
ENSG00000265639		processed_pseudogene	18	71028770	71033056	1		havana	NO_NAME_31329
ENSG00000287693		lncRNA	18	71137829	71208366	1		havana_tagene	NO_NAME_31335
ENSG00000265484		lncRNA	18	71215618	71237158	-1		havana_tagene	NO_NAME_32063
ENSG00000263733		processed_pseudogene	18	71225704	71226721	1		havana	NO_NAME_31324
ENSG00000298599		lncRNA	18	71432015	71646596	1		havana_tagene	NO_NAME_31756
ENSG00000260676	LINC01541	lncRNA	18	71519962	71579003	-1	LINC01541	havana	LINC01541
ENSG00000264388		processed_pseudogene	18	71588537	71588884	1		havana	NO_NAME_31336
ENSG00000265946		processed_pseudogene	18	71665148	71665525	1		havana	NO_NAME_31338
ENSG00000265352	LINC01899	lncRNA	18	71732594	71788193	-1	LINC01899	havana	LINC01899
ENSG00000299594		lncRNA	18	71777902	71799799	1		havana_tagene	NO_NAME_31779
ENSG00000260457		lncRNA	18	71837039	71870788	1		havana	NO_NAME_31340
ENSG00000265995		lncRNA	18	71890409	71944577	-1		havana	NO_NAME_31341
ENSG00000271313		processed_pseudogene	18	71932493	71932796	1		havana	NO_NAME_31343
ENSG00000300985		lncRNA	18	72161726	72184671	-1		havana_tagene	NO_NAME_31826
ENSG00000300107		lncRNA	18	72209469	72210668	1		havana_tagene	NO_NAME_31792
ENSG00000305222		lncRNA	18	72247520	72295101	1		havana_tagene	NO_NAME_31957
ENSG00000141668	CBLN2	protein_coding	18	72534118	72638521	-1	CBLN2	ensembl_havana	CBLN2
ENSG00000264315	HNRNPA1P11	processed_pseudogene	18	72618267	72619222	1	HNRNPA1P11	havana	HNRNPA1P11
ENSG00000166342	NETO1	protein_coding	18	72742314	72868146	-1	NETO1	ensembl_havana	NETO1
ENSG00000265579		lncRNA	18	72743756	72745961	-1		havana	NO_NAME_31344
ENSG00000252598	RNA5SP460	rRNA_pseudogene	18	72751952	72752051	1	RNA5SP460	ensembl	RNA5SP460
ENSG00000263750	MIR548AV	miRNA	18	72853321	72853382	-1	MIR548AV	mirbase	MIR548AV
ENSG00000263958	NETO1-DT	lncRNA	18	72866720	72881404	1	NETO1-DT	havana	NETO1-DT
ENSG00000306127		lncRNA	18	73055994	73086232	-1		havana_tagene	NO_NAME_31988
ENSG00000309981		lncRNA	18	73103205	73124346	-1		havana_tagene	NO_NAME_32087
ENSG00000263711	LINC02864	lncRNA	18	73150105	73264533	-1	LINC02864	havana	LINC02864
ENSG00000302390		lncRNA	18	73283977	73292458	1		havana_tagene	NO_NAME_31871
ENSG00000302404		lncRNA	18	73320040	73331534	-1		havana_tagene	NO_NAME_31873
ENSG00000261780	LINC02582	lncRNA	18	73324757	73392162	1	LINC02582	havana	LINC02582
ENSG00000302415		lncRNA	18	73525972	73530031	-1		havana_tagene	NO_NAME_31874
ENSG00000289131		lncRNA	18	73647570	73691293	-1		havana_tagene	NO_NAME_31552
ENSG00000302392		lncRNA	18	73690165	73715889	1		havana_tagene	NO_NAME_31872
ENSG00000293599		lncRNA	18	73690556	73711496	-1		havana	NO_NAME_31553
ENSG00000265380		lncRNA	18	73710559	73730526	-1		havana	NO_NAME_31554
ENSG00000241866	RN7SL401P	misc_RNA	18	73744935	73745232	1	RN7SL401P	ensembl	RN7SL401P
ENSG00000299848		lncRNA	18	73756507	73761506	1		havana_tagene	NO_NAME_31787
ENSG00000302257		lncRNA	18	73837227	73867982	1		havana_tagene	NO_NAME_31867
ENSG00000302273		lncRNA	18	73851663	73853709	1		havana_tagene	NO_NAME_31868
ENSG00000302283		lncRNA	18	73860370	73861042	-1		havana_tagene	NO_NAME_31869
ENSG00000263655		lncRNA	18	73914184	74034161	-1		havana	NO_NAME_31729
ENSG00000278902		TEC	18	73921939	73922631	-1		havana	NO_NAME_31555
ENSG00000298234		lncRNA	18	73943074	73946996	1		havana_tagene	NO_NAME_31732
ENSG00000287314		lncRNA	18	73947809	74014989	1		havana_tagene	NO_NAME_31727
ENSG00000141665	FBXO15	protein_coding	18	74073344	74147867	-1	FBXO15	ensembl_havana	FBXO15
ENSG00000301994		lncRNA	18	74128370	74135623	1		havana_tagene	NO_NAME_31858
ENSG00000075336	TIMM21	protein_coding	18	74148512	74160531	1	TIMM21	ensembl_havana	TIMM21
ENSG00000303326		lncRNA	18	74172905	74187064	1		havana_tagene	NO_NAME_31901
ENSG00000260569		lncRNA	18	74211386	74241099	-1		havana	NO_NAME_31823
ENSG00000300938		lncRNA	18	74216992	74246348	1		havana_tagene	NO_NAME_31824
ENSG00000243856	RN7SL551P	misc_RNA	18	74227506	74227803	1	RN7SL551P	ensembl	RN7SL551P
ENSG00000300961		lncRNA	18	74245708	74249391	-1		havana_tagene	NO_NAME_31825
ENSG00000166347	CYB5A	protein_coding	18	74250846	74291995	-1	CYB5A	ensembl_havana	CYB5A
ENSG00000286529		lncRNA	18	74292213	74298999	1		havana_tagene	NO_NAME_32097
ENSG00000206043	C18orf63	protein_coding	18	74315839	74359189	1	C18orf63	ensembl_havana	C18orf63
ENSG00000235297	FAUP1	processed_pseudogene	18	74389884	74390297	-1	FAUP1	havana	FAUP1
ENSG00000259779	LINC01922	lncRNA	18	74409415	74413209	1	LINC01922	havana	LINC01922
ENSG00000307872		lncRNA	18	74425213	74426452	1		havana_tagene	NO_NAME_32030
ENSG00000187773	DIPK1C	protein_coding	18	74434775	74457944	-1	DIPK1C	ensembl_havana	DIPK1C
ENSG00000294391		lncRNA	18	74456331	74460784	1		havana_tagene	NO_NAME_31614
ENSG00000287689		lncRNA	18	74464410	74468707	-1		havana_tagene	NO_NAME_31902
ENSG00000300528		lncRNA	18	74468937	74483235	1		havana_tagene	NO_NAME_31802
ENSG00000133313	CNDP2	protein_coding	18	74494112	74523557	1	CNDP2	ensembl_havana	CNDP2
ENSG00000276934		lncRNA	18	74504766	74505248	1		havana	NO_NAME_31346
ENSG00000150656	CNDP1	protein_coding	18	74534400	74587212	1	CNDP1	ensembl_havana	CNDP1
ENSG00000264340		lncRNA	18	74561381	74562100	-1		havana	NO_NAME_31302
ENSG00000264247	ZNF407-AS1	lncRNA	18	74582514	74598885	-1	ZNF407-AS1	havana	ZNF407-AS1
ENSG00000215421	ZNF407	protein_coding	18	74597848	75065671	1	ZNF407	ensembl_havana	ZNF407
ENSG00000305384		lncRNA	18	74731558	74741038	-1		havana_tagene	NO_NAME_31963
ENSG00000302419		lncRNA	18	74895464	74906292	-1		havana_tagene	NO_NAME_31876
ENSG00000278607		lncRNA	18	75028220	75071440	-1		havana	NO_NAME_31913
ENSG00000273669		lncRNA	18	75073543	75074205	1		havana	NO_NAME_31334
ENSG00000283452		sRNA	18	75086368	75086514	1		ensembl	NO_NAME_31373
ENSG00000306029		lncRNA	18	75087127	75088052	1		havana_tagene	NO_NAME_31984
ENSG00000278911		lncRNA	18	75103587	75110053	-1		havana	NO_NAME_31680
ENSG00000297039		lncRNA	18	75108161	75110683	1		havana_tagene	NO_NAME_31685
ENSG00000285915		lncRNA	18	75112133	75125834	-1		havana	NO_NAME_31799
ENSG00000305343		lncRNA	18	75129018	75131326	1		havana_tagene	NO_NAME_31960
ENSG00000309575		lncRNA	18	75155515	75168162	-1		havana_tagene	NO_NAME_32076
ENSG00000309619		lncRNA	18	75165479	75168298	1		havana_tagene	NO_NAME_32079
ENSG00000309669		lncRNA	18	75168745	75169551	-1		havana_tagene	NO_NAME_32081
ENSG00000309603		lncRNA	18	75171092	75180217	1		havana_tagene	NO_NAME_32078
ENSG00000309639		lncRNA	18	75184199	75186186	1		havana_tagene	NO_NAME_32080
ENSG00000180011	PTGR3	protein_coding	18	75195113	75209139	-1	PTGR3	ensembl_havana	PTGR3
ENSG00000179981	TSHZ1	protein_coding	18	75210755	75289950	1	TSHZ1	ensembl_havana	TSHZ1
ENSG00000306310		lncRNA	18	75291880	75297975	-1		havana_tagene	NO_NAME_31994
ENSG00000276993		lncRNA	18	75387056	75387596	1		havana	NO_NAME_31556
ENSG00000304478		lncRNA	18	75391498	75393908	1		havana_tagene	NO_NAME_31935
ENSG00000264116		lncRNA	18	75406983	75426607	1		havana	NO_NAME_31846
ENSG00000206026	SMIM21	protein_coding	18	75409476	75427703	-1	SMIM21	ensembl_havana	SMIM21
ENSG00000287281		lncRNA	18	75430219	75523220	1		havana_tagene	NO_NAME_31699
ENSG00000266774		lncRNA	18	75432697	75455628	-1		havana	NO_NAME_31985
ENSG00000287295		lncRNA	18	75506209	75521944	-1		havana_tagene	NO_NAME_31649
ENSG00000308849		lncRNA	18	75581517	75583560	1		havana_tagene	NO_NAME_32059
ENSG00000294451		lncRNA	18	75614942	75639552	-1		havana_tagene	NO_NAME_31615
ENSG00000294476		lncRNA	18	75621047	75637538	1		havana_tagene	NO_NAME_31619
ENSG00000287993		lncRNA	18	75641481	75656092	1		havana_tagene	NO_NAME_31653
ENSG00000261194	LINC01898	lncRNA	18	75696044	75712851	-1	LINC01898	havana	LINC01898
ENSG00000298121		lncRNA	18	75765847	75770954	1		havana_tagene	NO_NAME_31722
ENSG00000307624		lncRNA	18	75783348	75785638	1		havana_tagene	NO_NAME_32017
ENSG00000266460		lncRNA	18	75844925	75868252	-1		havana	NO_NAME_31296
ENSG00000275827		processed_pseudogene	18	75927836	75928004	1		havana	NO_NAME_31321
ENSG00000299915		lncRNA	18	75937672	75938272	-1		havana_tagene	NO_NAME_31789
ENSG00000295163		lncRNA	18	75977487	75989971	1		havana_tagene	NO_NAME_31637
ENSG00000310221		lncRNA	18	76003525	76005969	-1		havana_tagene	NO_NAME_32092
ENSG00000264108		lncRNA	18	76008118	76015861	-1		havana	NO_NAME_31325
ENSG00000304954		lncRNA	18	76050518	76052197	-1		havana_tagene	NO_NAME_31945
ENSG00000306824		lncRNA	18	76054833	76056608	-1		havana_tagene	NO_NAME_32000
ENSG00000310300		lncRNA	18	76096278	76130398	-1		havana_tagene	NO_NAME_32095
ENSG00000263547		lncRNA	18	76122954	76145259	1		havana	NO_NAME_32096
ENSG00000266743		lncRNA	18	76162343	76255322	-1		havana	NO_NAME_31980
ENSG00000264260	LINC01893	lncRNA	18	76209422	76221725	1	LINC01893	havana_tagene	LINC01893
ENSG00000264595		lncRNA	18	76227990	76233387	-1		havana	NO_NAME_31557
ENSG00000266014		lncRNA	18	76232927	76260283	1		havana	NO_NAME_32114
ENSG00000307736		lncRNA	18	76262219	76263061	-1		havana_tagene	NO_NAME_32025
ENSG00000304765		lncRNA	18	76340345	76349195	-1		havana_tagene	NO_NAME_31942
ENSG00000101493	ZNF516	protein_coding	18	76357682	76496132	-1	ZNF516	ensembl_havana	ZNF516
ENSG00000263982		lncRNA	18	76372717	76378275	1		havana	NO_NAME_31559
ENSG00000280205		TEC	18	76385642	76389406	-1		havana	NO_NAME_31560
ENSG00000265778	ZNF516-AS1	lncRNA	18	76490989	76493920	1	ZNF516-AS1	havana	ZNF516-AS1
ENSG00000303238		lncRNA	18	76492532	76493007	-1		havana_tagene	NO_NAME_31897
ENSG00000275763	ZNF516-DT	lncRNA	18	76495521	76498088	1	ZNF516-DT	ensembl_havana	ZNF516-DT
ENSG00000305120		lncRNA	18	76506940	76533819	-1		havana_tagene	NO_NAME_31952
ENSG00000305158		lncRNA	18	76517625	76519746	1		havana_tagene	NO_NAME_31954
ENSG00000266256	LINC00908	lncRNA	18	76528580	76693637	1	LINC00908	ensembl_havana	LINC00908
ENSG00000305192		lncRNA	18	76565110	76565865	-1		havana_tagene	NO_NAME_31956
ENSG00000266312	LINC01927	lncRNA	18	76600734	76658718	-1	LINC01927	havana_tagene	LINC01927
ENSG00000286090		lncRNA	18	76615160	76617645	-1		havana	NO_NAME_31561
ENSG00000305177		lncRNA	18	76618762	76620682	-1		havana_tagene	NO_NAME_31955
ENSG00000305143		lncRNA	18	76683494	76687857	-1		havana_tagene	NO_NAME_31953
ENSG00000306934		lncRNA	18	76697553	76703343	1		havana_tagene	NO_NAME_32004
ENSG00000265934	ARL2BPP1	processed_pseudogene	18	76703444	76704254	-1	ARL2BPP1	havana	ARL2BPP1
ENSG00000308933		lncRNA	18	76708842	76727999	1		havana_tagene	NO_NAME_32062
ENSG00000265836	CCND3P2	processed_pseudogene	18	76751305	76751841	1	CCND3P2	havana	CCND3P2
ENSG00000265626		processed_pseudogene	18	76759685	76759866	-1		havana	NO_NAME_31558
ENSG00000308029		lncRNA	18	76787608	76797221	1		havana_tagene	NO_NAME_32033
ENSG00000264278	ZNF236-DT	lncRNA	18	76794732	76822295	-1	ZNF236-DT	havana	ZNF236-DT
ENSG00000252097	RNU6-346P	snRNA	18	76800664	76800774	-1	RNU6-346P	ensembl	RNU6-346P
ENSG00000130856	ZNF236	protein_coding	18	76822557	76972901	1	ZNF236	ensembl_havana	ZNF236
ENSG00000244229	RPL26P35	processed_pseudogene	18	76834429	76834888	-1	RPL26P35	havana	RPL26P35
ENSG00000275355		misc_RNA	18	76840838	76841102	-1	Metazoa_SRP	ensembl	NO_NAME_31520
ENSG00000265261		processed_pseudogene	18	76884935	76888724	-1		havana	NO_NAME_31521
ENSG00000266844	MBP-AS1	lncRNA	18	76974690	76984162	1	MBP-AS1	havana	MBP-AS1
ENSG00000197971	MBP	protein_coding	18	76978827	77133683	-1	MBP	ensembl_havana	MBP
ENSG00000279811		TEC	18	77002849	77006846	-1		havana	NO_NAME_31522
ENSG00000287680		lncRNA	18	77042784	77044814	1		havana_tagene	NO_NAME_32053
ENSG00000308597		lncRNA	18	77056989	77057706	1		havana_tagene	NO_NAME_32054
ENSG00000308562		lncRNA	18	77062548	77065313	-1		havana_tagene	NO_NAME_32052
ENSG00000275178		lncRNA	18	77087267	77093446	1		havana	NO_NAME_32051
ENSG00000279433		TEC	18	77108284	77110537	-1		havana	NO_NAME_31354
ENSG00000278330		lncRNA	18	77112602	77115726	1		havana	NO_NAME_31361
ENSG00000309160		lncRNA	18	77147219	77147731	-1		havana_tagene	NO_NAME_32066
ENSG00000309823		lncRNA	18	77162278	77168999	-1		havana_tagene	NO_NAME_32084
ENSG00000265844		lncRNA	18	77162583	77235430	1		havana	NO_NAME_32082
ENSG00000309801		lncRNA	18	77211359	77251009	-1		havana_tagene	NO_NAME_32083
ENSG00000166573	GALR1	protein_coding	18	77249848	77277900	1	GALR1	ensembl_havana	GALR1
ENSG00000305981		lncRNA	18	77411801	77415510	1		havana_tagene	NO_NAME_31979
ENSG00000264015		lncRNA	18	77421501	77614496	1		havana_tagene	NO_NAME_31682
ENSG00000199392		snoRNA	18	77431563	77431689	-1		ensembl	NO_NAME_31374
ENSG00000264736	BDP1P	processed_pseudogene	18	77435253	77437242	-1	BDP1P	havana	BDP1P
ENSG00000286727		lncRNA	18	77621922	77650973	-1		havana_tagene	NO_NAME_32037
ENSG00000264693		lncRNA	18	77622552	77624515	1		havana	NO_NAME_31309
ENSG00000271702		processed_pseudogene	18	77632928	77633360	-1		havana	NO_NAME_31326
ENSG00000293804		lncRNA	18	77717838	77720032	1		havana_tagene	NO_NAME_31609
ENSG00000297856		lncRNA	18	77822732	77858573	-1		havana_tagene	NO_NAME_31714
ENSG00000252260	RNA5SP461	rRNA_pseudogene	18	77863464	77863567	-1	RNA5SP461	ensembl	RNA5SP461
ENSG00000299770		lncRNA	18	77898689	77900274	-1		havana_tagene	NO_NAME_31785
ENSG00000265843	LINC01029	lncRNA	18	77924025	77993759	-1	LINC01029	havana	LINC01029
ENSG00000304352		lncRNA	18	77993821	77999363	1		havana_tagene	NO_NAME_31932
ENSG00000199728	RNU6-655P	snRNA	18	78036739	78036845	1	RNU6-655P	ensembl	RNU6-655P
ENSG00000300249		lncRNA	18	78124239	78127007	1		havana_tagene	NO_NAME_31795
ENSG00000266213		lncRNA	18	78137223	78140887	1		havana	NO_NAME_31323
ENSG00000294768		lncRNA	18	78197067	78199150	-1		havana_tagene	NO_NAME_31629
ENSG00000297302		lncRNA	18	78205242	78207724	1		havana_tagene	NO_NAME_31697
ENSG00000296646		lncRNA	18	78238709	78243695	1		havana_tagene	NO_NAME_31676
ENSG00000299142		lncRNA	18	78268195	78269867	1		havana_tagene	NO_NAME_31767
ENSG00000301051		lncRNA	18	78303502	78309546	-1		havana_tagene	NO_NAME_31830
ENSG00000301072		lncRNA	18	78305229	78306783	1		havana_tagene	NO_NAME_31831
ENSG00000265644		lncRNA	18	78480549	78484867	1		havana	NO_NAME_31999
ENSG00000265378		lncRNA	18	78505165	78506410	1		havana	NO_NAME_31303
ENSG00000301588		lncRNA	18	78528361	78530592	-1		havana_tagene	NO_NAME_31843
ENSG00000201723		misc_RNA	18	78544095	78544188	-1	Y_RNA	ensembl	NO_NAME_31375
ENSG00000306158		lncRNA	18	78604694	78607338	-1		havana_tagene	NO_NAME_31990
ENSG00000304577		lncRNA	18	78637719	78641248	1		havana_tagene	NO_NAME_31937
ENSG00000304553		lncRNA	18	78639202	78643100	-1		havana_tagene	NO_NAME_31936
ENSG00000298930		lncRNA	18	78645844	78703726	-1		havana_tagene	NO_NAME_31764
ENSG00000266273		lncRNA	18	78794587	78797118	-1		havana	NO_NAME_31991
ENSG00000306209		lncRNA	18	78795673	78796673	1		havana_tagene	NO_NAME_31992
ENSG00000296053		lncRNA	18	78813623	78814906	-1		havana_tagene	NO_NAME_31665
ENSG00000266586		lncRNA	18	78908629	78918993	-1		havana	NO_NAME_31333
ENSG00000265101		lncRNA	18	78925064	78927441	-1		havana	NO_NAME_31330
ENSG00000287758		lncRNA	18	78926053	78928494	1		havana_tagene	NO_NAME_31339
ENSG00000301291		lncRNA	18	78973346	78975836	1		havana_tagene	NO_NAME_31833
ENSG00000263146	LINC01896	lncRNA	18	78976398	78979074	-1	LINC01896	havana	LINC01896
ENSG00000256463	SALL3	protein_coding	18	78979818	79002677	1	SALL3	ensembl_havana	SALL3
ENSG00000308736		lncRNA	18	79001284	79047765	-1		havana_tagene	NO_NAME_32057
ENSG00000166377	ATP9B	protein_coding	18	79069272	79378391	1	ATP9B	ensembl_havana	ATP9B
ENSG00000279416		TEC	18	79085134	79086435	1		havana	NO_NAME_31345
ENSG00000295669		lncRNA	18	79085386	79087163	-1		havana_tagene	NO_NAME_31659
ENSG00000267655		lncRNA	18	79117207	79117920	1		havana	NO_NAME_31299
ENSG00000279474		TEC	18	79144752	79146918	1		havana	NO_NAME_31319
ENSG00000286245		lncRNA	18	79185801	79191559	-1		havana	NO_NAME_31342
ENSG00000267628		lncRNA	18	79253572	79254907	-1		havana	NO_NAME_31660
ENSG00000267015		lncRNA	18	79340258	79347757	-1		havana	NO_NAME_32070
ENSG00000279077		TEC	18	79352458	79354567	1		havana	NO_NAME_31364
ENSG00000294167		lncRNA	18	79391848	79393855	-1		havana_tagene	NO_NAME_31613
ENSG00000299053		lncRNA	18	79394163	79395220	1		havana_tagene	NO_NAME_31766
ENSG00000131196	NFATC1	protein_coding	18	79395856	79529325	1	NFATC1	ensembl_havana	NFATC1
ENSG00000279637		TEC	18	79420836	79422780	1		havana	NO_NAME_31464
ENSG00000286186		lncRNA	18	79457527	79465843	-1		havana	NO_NAME_31828
ENSG00000275186		lncRNA	18	79470120	79470940	-1		havana	NO_NAME_31562
ENSG00000279981		TEC	18	79496058	79498348	1		havana	NO_NAME_31465
ENSG00000279397		TEC	18	79515798	79516057	-1		havana	NO_NAME_31466
ENSG00000286296	LINC03101	lncRNA	18	79539574	79540840	1	LINC03101	havana_tagene	LINC03101
ENSG00000303712		lncRNA	18	79544968	79545785	-1		havana_tagene	NO_NAME_31916
ENSG00000267287		lncRNA	18	79576460	79601711	1		havana	NO_NAME_31834
ENSG00000300730		lncRNA	18	79583311	79586239	-1		havana_tagene	NO_NAME_31812
ENSG00000301314		lncRNA	18	79586336	79590858	-1		havana_tagene	NO_NAME_31836
ENSG00000267409		lncRNA	18	79610746	79615586	1		havana	NO_NAME_31894
ENSG00000301485		lncRNA	18	79625096	79635066	-1		havana_tagene	NO_NAME_31842
ENSG00000178412	CTDP1-DT	lncRNA	18	79638928	79679745	-1	CTDP1-DT	havana	CTDP1-DT
ENSG00000060069	CTDP1	protein_coding	18	79679803	79754503	1	CTDP1	ensembl_havana	CTDP1
ENSG00000266901		lncRNA	18	79702721	79703651	-1		havana	NO_NAME_31563
ENSG00000296357		lncRNA	18	79763956	79767103	1		havana_tagene	NO_NAME_31670
ENSG00000304742		lncRNA	18	79779158	79781381	-1		havana_tagene	NO_NAME_31941
ENSG00000266924		lncRNA	18	79787027	79791432	1		havana	NO_NAME_31877
ENSG00000267780		lncRNA	18	79792027	79816529	1		havana	NO_NAME_31741
ENSG00000178342	KCNG2	protein_coding	18	79797904	79900184	1	KCNG2	ensembl_havana	KCNG2
ENSG00000298279		lncRNA	18	79825366	79846662	1		havana_tagene	NO_NAME_31738
ENSG00000302157		lncRNA	18	79872448	79882776	-1		havana_tagene	NO_NAME_31864
ENSG00000278075		lncRNA	18	79900555	79900903	-1		havana	NO_NAME_31448
ENSG00000122490	SLC66A2	protein_coding	18	79902420	79951676	-1	SLC66A2	ensembl_havana	SLC66A2
ENSG00000287879		lncRNA	18	79959579	79963178	-1		havana_tagene	NO_NAME_31449
ENSG00000226742	HSBP1L1	protein_coding	18	79964582	79970823	1	HSBP1L1	ensembl_havana	HSBP1L1
ENSG00000141759	TXNL4A	protein_coding	18	79970813	80033949	-1	TXNL4A	ensembl_havana	TXNL4A
ENSG00000267127		protein_coding	18	80034346	80097088	1		havana	NO_NAME_31221
ENSG00000101546	RBFA	protein_coding	18	80034389	80050651	1	RBFA	ensembl_havana	RBFA
ENSG00000261126	RBFADN	lncRNA	18	80046900	80095482	1	RBFADN	havana	RBFADN
ENSG00000266909	SLC25A6P4	processed_pseudogene	18	80077707	80078259	1	SLC25A6P4	havana	SLC25A6P4
ENSG00000101544	ADNP2	protein_coding	18	80109262	80147523	1	ADNP2	ensembl_havana	ADNP2
ENSG00000267270	PARD6G-AS1	lncRNA	18	80147907	80179839	1	PARD6G-AS1	havana	PARD6G-AS1
ENSG00000178184	PARD6G	protein_coding	18	80157232	80247514	-1	PARD6G	ensembl_havana	PARD6G
ENSG00000278000		lncRNA	18	80161752	80162413	1		havana	NO_NAME_31450
ENSG00000267251		lncRNA	18	80183680	80202992	1		havana	NO_NAME_31451
ENSG00000292982		lncRNA	19	60951	72334	-1	WASH5P	havana	NO_NAME_33137
ENSG00000282458	WASH5P	transcribed_processed_pseudogene	19	66320	66492	-1	WASH5P	havana	WASH5P
ENSG00000282542		TEC	19	68403	69178	1		havana	NO_NAME_32272
ENSG00000282798		TEC	19	69167	69972	1		havana	NO_NAME_32275
ENSG00000282807		lncRNA	19	71006	72719	1		havana	NO_NAME_33138
ENSG00000283801	MIR1302-11	miRNA	19	71973	72110	1	MIR1302-11	mirbase	MIR1302-11
ENSG00000282591	FAM138F	lncRNA	19	76162	79204	-1	FAM138F	havana	FAM138F
ENSG00000295826		lncRNA	19	78135	88283	1		havana_tagene	NO_NAME_32876
ENSG00000290363		lncRNA	19	93491	106077	1		havana	NO_NAME_33319
ENSG00000282137	OR4G3P	transcribed_unprocessed_pseudogene	19	94062	94974	1	OR4G3P	havana	OR4G3P
ENSG00000267310	OR4G1P	transcribed_unprocessed_pseudogene	19	104535	105472	1	OR4G1P	havana	OR4G1P
ENSG00000176695	OR4F17	protein_coding	19	107104	117102	1	OR4F17	ensembl_havana	OR4F17
ENSG00000267792	WBP1LP11	processed_pseudogene	19	145485	145812	1	WBP1LP11	havana	WBP1LP11
ENSG00000295047		lncRNA	19	145913	171406	-1		havana_tagene	NO_NAME_32855
ENSG00000266971	OR4F8P	unprocessed_pseudogene	19	156279	157215	-1	OR4F8P	havana	OR4F8P
